week_label,year,month,week,product_id,product_name,category,brand,stock_received_week,sold_qty_week,damaged_week,cum_stock,cum_sold,cum_damaged,current_inventory
2023-03 3주차,2023,3,3,9436,Toothpaste,Personal Care,Naidu PLC,4.0,2.0,4.0,4.0,2.0,4.0,2.0
2023-03 4주차,2023,3,4,9436,Toothpaste,Personal Care,Naidu PLC,3.0,0.0,2.0,7.0,2.0,6.0,5.0
2023-03 5주차,2023,3,5,9436,Toothpaste,Personal Care,Naidu PLC,4.0,0.0,0.0,11.0,2.0,6.0,9.0
2023-04 1주차,2023,4,1,9436,Toothpaste,Personal Care,Naidu PLC,0.0,0.0,4.0,11.0,2.0,10.0,9.0
2023-04 2주차,2023,4,2,9436,Toothpaste,Personal Care,Naidu PLC,3.0,0.0,6.0,14.0,2.0,16.0,12.0
2023-04 3주차,2023,4,3,9436,Toothpaste,Personal Care,Naidu PLC,5.0,0.0,6.0,19.0,2.0,22.0,17.0
2023-04 4주차,2023,4,4,9436,Toothpaste,Personal Care,Naidu PLC,8.0,0.0,0.0,27.0,2.0,22.0,25.0
2023-04 5주차,2023,4,5,9436,Toothpaste,Personal Care,Naidu PLC,1.0,0.0,2.0,28.0,2.0,24.0,26.0
2023-05 1주차,2023,5,1,9436,Toothpaste,Personal Care,Naidu PLC,8.0,0.0,2.0,36.0,2.0,26.0,34.0
2023-05 2주차,2023,5,2,9436,Toothpaste,Personal Care,Naidu PLC,5.0,0.0,8.0,41.0,2.0,34.0,39.0
2023-05 3주차,2023,5,3,9436,Toothpaste,Personal Care,Naidu PLC,0.0,0.0,6.0,41.0,2.0,40.0,39.0
2023-05 4주차,2023,5,4,9436,Toothpaste,Personal Care,Naidu PLC,6.0,0.0,0.0,47.0,2.0,40.0,45.0
2023-05 5주차,2023,5,5,9436,Toothpaste,Personal Care,Naidu PLC,0.0,0.0,2.0,47.0,2.0,42.0,45.0
2023-06 1주차,2023,6,1,9436,Toothpaste,Personal Care,Naidu PLC,5.0,0.0,4.0,52.0,2.0,46.0,50.0
2023-06 2주차,2023,6,2,9436,Toothpaste,Personal Care,Naidu PLC,3.0,3.0,4.0,55.0,5.0,50.0,50.0
2023-06 3주차,2023,6,3,9436,Toothpaste,Personal Care,Naidu PLC,1.0,1.0,4.0,56.0,6.0,54.0,50.0
2023-06 4주차,2023,6,4,9436,Toothpaste,Personal Care,Naidu PLC,7.0,2.0,6.0,63.0,8.0,60.0,55.0
2023-06 5주차,2023,6,5,9436,Toothpaste,Personal Care,Naidu PLC,3.0,0.0,0.0,66.0,8.0,60.0,58.0
2023-07 1주차,2023,7,1,9436,Toothpaste,Personal Care,Naidu PLC,5.0,2.0,2.0,71.0,10.0,62.0,61.0
2023-07 2주차,2023,7,2,9436,Toothpaste,Personal Care,Naidu PLC,4.0,0.0,2.0,75.0,10.0,64.0,65.0
2023-07 3주차,2023,7,3,9436,Toothpaste,Personal Care,Naidu PLC,0.0,0.0,2.0,75.0,10.0,66.0,65.0
2023-07 4주차,2023,7,4,9436,Toothpaste,Personal Care,Naidu PLC,0.0,2.0,4.0,75.0,12.0,70.0,63.0
2023-07 5주차,2023,7,5,9436,Toothpaste,Personal Care,Naidu PLC,0.0,0.0,2.0,75.0,12.0,72.0,63.0
2023-08 1주차,2023,8,1,9436,Toothpaste,Personal Care,Naidu PLC,1.0,0.0,2.0,76.0,12.0,74.0,64.0
2023-08 2주차,2023,8,2,9436,Toothpaste,Personal Care,Naidu PLC,0.0,0.0,2.0,76.0,12.0,76.0,64.0
2023-08 3주차,2023,8,3,9436,Toothpaste,Personal Care,Naidu PLC,3.0,0.0,0.0,79.0,12.0,76.0,67.0
2023-08 4주차,2023,8,4,9436,Toothpaste,Personal Care,Naidu PLC,4.0,0.0,2.0,83.0,12.0,78.0,71.0
2023-08 5주차,2023,8,5,9436,Toothpaste,Personal Care,Naidu PLC,5.0,0.0,0.0,88.0,12.0,78.0,76.0
2023-09 1주차,2023,9,1,9436,Toothpaste,Personal Care,Naidu PLC,0.0,6.0,2.0,88.0,18.0,80.0,70.0
2023-09 2주차,2023,9,2,9436,Toothpaste,Personal Care,Naidu PLC,5.0,0.0,4.0,93.0,18.0,84.0,75.0
2023-09 3주차,2023,9,3,9436,Toothpaste,Personal Care,Naidu PLC,8.0,0.0,2.0,101.0,18.0,86.0,83.0
2023-09 4주차,2023,9,4,9436,Toothpaste,Personal Care,Naidu PLC,1.0,0.0,4.0,102.0,18.0,90.0,84.0
2023-09 5주차,2023,9,5,9436,Toothpaste,Personal Care,Naidu PLC,0.0,0.0,0.0,102.0,18.0,90.0,84.0
2023-10 1주차,2023,10,1,9436,Toothpaste,Personal Care,Naidu PLC,15.0,0.0,4.0,117.0,18.0,94.0,99.0
2023-10 2주차,2023,10,2,9436,Toothpaste,Personal Care,Naidu PLC,7.0,2.0,6.0,124.0,20.0,100.0,104.0
2023-10 3주차,2023,10,3,9436,Toothpaste,Personal Care,Naidu PLC,7.0,0.0,0.0,131.0,20.0,100.0,111.0
2023-10 4주차,2023,10,4,9436,Toothpaste,Personal Care,Naidu PLC,4.0,0.0,2.0,135.0,20.0,102.0,115.0
2023-10 5주차,2023,10,5,9436,Toothpaste,Personal Care,Naidu PLC,4.0,0.0,0.0,139.0,20.0,102.0,119.0
2023-11 1주차,2023,11,1,9436,Toothpaste,Personal Care,Naidu PLC,10.0,0.0,2.0,149.0,20.0,104.0,129.0
2023-11 2주차,2023,11,2,9436,Toothpaste,Personal Care,Naidu PLC,0.0,0.0,4.0,149.0,20.0,108.0,129.0
2023-11 3주차,2023,11,3,9436,Toothpaste,Personal Care,Naidu PLC,10.0,2.0,0.0,159.0,22.0,108.0,137.0
2023-11 4주차,2023,11,4,9436,Toothpaste,Personal Care,Naidu PLC,0.0,0.0,4.0,159.0,22.0,112.0,137.0
2023-11 5주차,2023,11,5,9436,Toothpaste,Personal Care,Naidu PLC,0.0,0.0,0.0,159.0,22.0,112.0,137.0
2023-12 1주차,2023,12,1,9436,Toothpaste,Personal Care,Naidu PLC,14.0,0.0,2.0,173.0,22.0,114.0,151.0
2023-12 2주차,2023,12,2,9436,Toothpaste,Personal Care,Naidu PLC,1.0,0.0,8.0,174.0,22.0,122.0,152.0
2023-12 3주차,2023,12,3,9436,Toothpaste,Personal Care,Naidu PLC,0.0,0.0,4.0,174.0,22.0,126.0,152.0
2023-12 4주차,2023,12,4,9436,Toothpaste,Personal Care,Naidu PLC,4.0,0.0,2.0,178.0,22.0,128.0,156.0
2023-12 5주차,2023,12,5,9436,Toothpaste,Personal Care,Naidu PLC,0.0,0.0,2.0,178.0,22.0,130.0,156.0
2024-01 1주차,2024,1,1,9436,Toothpaste,Personal Care,Naidu PLC,6.0,0.0,4.0,184.0,22.0,134.0,162.0
2024-01 2주차,2024,1,2,9436,Toothpaste,Personal Care,Naidu PLC,0.0,0.0,4.0,184.0,22.0,138.0,162.0
2024-01 3주차,2024,1,3,9436,Toothpaste,Personal Care,Naidu PLC,3.0,0.0,6.0,187.0,22.0,144.0,165.0
2024-01 4주차,2024,1,4,9436,Toothpaste,Personal Care,Naidu PLC,6.0,3.0,4.0,193.0,25.0,148.0,168.0
2024-01 5주차,2024,1,5,9436,Toothpaste,Personal Care,Naidu PLC,0.0,0.0,2.0,193.0,25.0,150.0,168.0
2024-02 1주차,2024,2,1,9436,Toothpaste,Personal Care,Naidu PLC,9.0,0.0,6.0,202.0,25.0,156.0,177.0
2024-02 2주차,2024,2,2,9436,Toothpaste,Personal Care,Naidu PLC,0.0,0.0,4.0,202.0,25.0,160.0,177.0
2024-02 3주차,2024,2,3,9436,Toothpaste,Personal Care,Naidu PLC,6.0,1.0,0.0,208.0,26.0,160.0,182.0
2024-02 4주차,2024,2,4,9436,Toothpaste,Personal Care,Naidu PLC,3.0,3.0,0.0,211.0,29.0,160.0,182.0
2024-02 5주차,2024,2,5,9436,Toothpaste,Personal Care,Naidu PLC,0.0,0.0,0.0,211.0,29.0,160.0,182.0
2024-03 1주차,2024,3,1,9436,Toothpaste,Personal Care,Naidu PLC,3.0,0.0,6.0,214.0,29.0,166.0,185.0
2024-03 2주차,2024,3,2,9436,Toothpaste,Personal Care,Naidu PLC,6.0,0.0,2.0,220.0,29.0,168.0,191.0
2024-03 3주차,2024,3,3,9436,Toothpaste,Personal Care,Naidu PLC,3.0,0.0,4.0,223.0,29.0,172.0,194.0
2024-03 4주차,2024,3,4,9436,Toothpaste,Personal Care,Naidu PLC,6.0,0.0,2.0,229.0,29.0,174.0,200.0
2024-03 5주차,2024,3,5,9436,Toothpaste,Personal Care,Naidu PLC,9.0,0.0,0.0,238.0,29.0,174.0,209.0
2024-04 1주차,2024,4,1,9436,Toothpaste,Personal Care,Naidu PLC,0.0,0.0,6.0,238.0,29.0,180.0,209.0
2024-04 2주차,2024,4,2,9436,Toothpaste,Personal Care,Naidu PLC,3.0,3.0,6.0,241.0,32.0,186.0,209.0
2024-04 3주차,2024,4,3,9436,Toothpaste,Personal Care,Naidu PLC,3.0,1.0,2.0,244.0,33.0,188.0,211.0
2024-04 4주차,2024,4,4,9436,Toothpaste,Personal Care,Naidu PLC,6.0,0.0,2.0,250.0,33.0,190.0,217.0
2024-04 5주차,2024,4,5,9436,Toothpaste,Personal Care,Naidu PLC,3.0,0.0,0.0,253.0,33.0,190.0,220.0
2024-05 1주차,2024,5,1,9436,Toothpaste,Personal Care,Naidu PLC,3.0,1.0,2.0,256.0,34.0,192.0,222.0
2024-05 2주차,2024,5,2,9436,Toothpaste,Personal Care,Naidu PLC,0.0,0.0,8.0,256.0,34.0,200.0,222.0
2024-05 3주차,2024,5,3,9436,Toothpaste,Personal Care,Naidu PLC,0.0,2.0,6.0,256.0,36.0,206.0,220.0
2024-05 4주차,2024,5,4,9436,Toothpaste,Personal Care,Naidu PLC,3.0,1.0,4.0,259.0,37.0,210.0,222.0
2024-05 5주차,2024,5,5,9436,Toothpaste,Personal Care,Naidu PLC,0.0,0.0,0.0,259.0,37.0,210.0,222.0
2024-06 1주차,2024,6,1,9436,Toothpaste,Personal Care,Naidu PLC,3.0,0.0,8.0,262.0,37.0,218.0,225.0
2024-06 2주차,2024,6,2,9436,Toothpaste,Personal Care,Naidu PLC,6.0,0.0,2.0,268.0,37.0,220.0,231.0
2024-06 3주차,2024,6,3,9436,Toothpaste,Personal Care,Naidu PLC,6.0,0.0,6.0,274.0,37.0,226.0,237.0
2024-06 4주차,2024,6,4,9436,Toothpaste,Personal Care,Naidu PLC,6.0,0.0,6.0,280.0,37.0,232.0,243.0
2024-06 5주차,2024,6,5,9436,Toothpaste,Personal Care,Naidu PLC,3.0,0.0,0.0,283.0,37.0,232.0,246.0
2024-07 1주차,2024,7,1,9436,Toothpaste,Personal Care,Naidu PLC,3.0,0.0,2.0,286.0,37.0,234.0,249.0
2024-07 2주차,2024,7,2,9436,Toothpaste,Personal Care,Naidu PLC,3.0,0.0,2.0,289.0,37.0,236.0,252.0
2024-07 3주차,2024,7,3,9436,Toothpaste,Personal Care,Naidu PLC,0.0,0.0,6.0,289.0,37.0,242.0,252.0
2024-07 4주차,2024,7,4,9436,Toothpaste,Personal Care,Naidu PLC,0.0,0.0,4.0,289.0,37.0,246.0,252.0
2024-07 5주차,2024,7,5,9436,Toothpaste,Personal Care,Naidu PLC,0.0,0.0,2.0,289.0,37.0,248.0,252.0
2024-08 1주차,2024,8,1,9436,Toothpaste,Personal Care,Naidu PLC,3.0,0.0,4.0,292.0,37.0,252.0,255.0
2024-08 2주차,2024,8,2,9436,Toothpaste,Personal Care,Naidu PLC,0.0,3.0,0.0,292.0,40.0,252.0,252.0
2024-08 3주차,2024,8,3,9436,Toothpaste,Personal Care,Naidu PLC,6.0,0.0,4.0,298.0,40.0,256.0,258.0
2024-08 4주차,2024,8,4,9436,Toothpaste,Personal Care,Naidu PLC,0.0,0.0,4.0,298.0,40.0,260.0,258.0
2024-08 5주차,2024,8,5,9436,Toothpaste,Personal Care,Naidu PLC,0.0,0.0,2.0,298.0,40.0,262.0,258.0
2024-09 1주차,2024,9,1,9436,Toothpaste,Personal Care,Naidu PLC,3.0,0.0,4.0,301.0,40.0,266.0,261.0
2024-09 2주차,2024,9,2,9436,Toothpaste,Personal Care,Naidu PLC,0.0,2.0,2.0,301.0,42.0,268.0,259.0
2024-09 3주차,2024,9,3,9436,Toothpaste,Personal Care,Naidu PLC,3.0,0.0,4.0,304.0,42.0,272.0,262.0
2024-09 4주차,2024,9,4,9436,Toothpaste,Personal Care,Naidu PLC,3.0,0.0,2.0,307.0,42.0,274.0,265.0
2024-09 5주차,2024,9,5,9436,Toothpaste,Personal Care,Naidu PLC,0.0,0.0,0.0,307.0,42.0,274.0,265.0
2024-10 1주차,2024,10,1,9436,Toothpaste,Personal Care,Naidu PLC,3.0,0.0,0.0,310.0,42.0,274.0,268.0
2024-10 2주차,2024,10,2,9436,Toothpaste,Personal Care,Naidu PLC,3.0,0.0,4.0,313.0,42.0,278.0,271.0
2024-10 3주차,2024,10,3,9436,Toothpaste,Personal Care,Naidu PLC,3.0,0.0,4.0,316.0,42.0,282.0,274.0
2024-10 4주차,2024,10,4,9436,Toothpaste,Personal Care,Naidu PLC,3.0,2.0,2.0,319.0,44.0,284.0,275.0
2024-10 5주차,2024,10,5,9436,Toothpaste,Personal Care,Naidu PLC,3.0,0.0,0.0,322.0,44.0,284.0,278.0
2024-11 1주차,2024,11,1,9436,Toothpaste,Personal Care,Naidu PLC,0.0,0.0,2.0,322.0,44.0,286.0,278.0
2023-03 3주차,2023,3,3,11422,Potatoes,Fruits & Vegetables,Ramaswamy-Tata,8.0,0.0,2.0,8.0,0.0,2.0,8.0
2023-03 4주차,2023,3,4,11422,Potatoes,Fruits & Vegetables,Ramaswamy-Tata,3.0,2.0,4.0,11.0,2.0,6.0,9.0
2023-03 5주차,2023,3,5,11422,Potatoes,Fruits & Vegetables,Ramaswamy-Tata,4.0,0.0,0.0,15.0,2.0,6.0,13.0
2023-04 1주차,2023,4,1,11422,Potatoes,Fruits & Vegetables,Ramaswamy-Tata,3.0,0.0,6.0,18.0,2.0,12.0,16.0
2023-04 2주차,2023,4,2,11422,Potatoes,Fruits & Vegetables,Ramaswamy-Tata,7.0,0.0,4.0,25.0,2.0,16.0,23.0
2023-04 3주차,2023,4,3,11422,Potatoes,Fruits & Vegetables,Ramaswamy-Tata,8.0,0.0,2.0,33.0,2.0,18.0,31.0
2023-04 4주차,2023,4,4,11422,Potatoes,Fruits & Vegetables,Ramaswamy-Tata,7.0,0.0,4.0,40.0,2.0,22.0,38.0
2023-04 5주차,2023,4,5,11422,Potatoes,Fruits & Vegetables,Ramaswamy-Tata,4.0,0.0,0.0,44.0,2.0,22.0,42.0
2023-05 1주차,2023,5,1,11422,Potatoes,Fruits & Vegetables,Ramaswamy-Tata,12.0,0.0,2.0,56.0,2.0,24.0,54.0
2023-05 2주차,2023,5,2,11422,Potatoes,Fruits & Vegetables,Ramaswamy-Tata,10.0,0.0,6.0,66.0,2.0,30.0,64.0
2023-05 3주차,2023,5,3,11422,Potatoes,Fruits & Vegetables,Ramaswamy-Tata,6.0,0.0,4.0,72.0,2.0,34.0,70.0
2023-05 4주차,2023,5,4,11422,Potatoes,Fruits & Vegetables,Ramaswamy-Tata,4.0,0.0,6.0,76.0,2.0,40.0,74.0
2023-05 5주차,2023,5,5,11422,Potatoes,Fruits & Vegetables,Ramaswamy-Tata,4.0,0.0,4.0,80.0,2.0,44.0,78.0
2023-06 1주차,2023,6,1,11422,Potatoes,Fruits & Vegetables,Ramaswamy-Tata,8.0,1.0,4.0,88.0,3.0,48.0,85.0
2023-06 2주차,2023,6,2,11422,Potatoes,Fruits & Vegetables,Ramaswamy-Tata,10.0,0.0,6.0,98.0,3.0,54.0,95.0
2023-06 3주차,2023,6,3,11422,Potatoes,Fruits & Vegetables,Ramaswamy-Tata,7.0,0.0,0.0,105.0,3.0,54.0,102.0
2023-06 4주차,2023,6,4,11422,Potatoes,Fruits & Vegetables,Ramaswamy-Tata,8.0,0.0,6.0,113.0,3.0,60.0,110.0
2023-06 5주차,2023,6,5,11422,Potatoes,Fruits & Vegetables,Ramaswamy-Tata,0.0,0.0,0.0,113.0,3.0,60.0,110.0
2023-07 1주차,2023,7,1,11422,Potatoes,Fruits & Vegetables,Ramaswamy-Tata,7.0,0.0,6.0,120.0,3.0,66.0,117.0
2023-07 2주차,2023,7,2,11422,Potatoes,Fruits & Vegetables,Ramaswamy-Tata,10.0,0.0,2.0,130.0,3.0,68.0,127.0
2023-07 3주차,2023,7,3,11422,Potatoes,Fruits & Vegetables,Ramaswamy-Tata,7.0,0.0,2.0,137.0,3.0,70.0,134.0
2023-07 4주차,2023,7,4,11422,Potatoes,Fruits & Vegetables,Ramaswamy-Tata,9.0,0.0,4.0,146.0,3.0,74.0,143.0
2023-07 5주차,2023,7,5,11422,Potatoes,Fruits & Vegetables,Ramaswamy-Tata,3.0,0.0,0.0,149.0,3.0,74.0,146.0
2023-08 1주차,2023,8,1,11422,Potatoes,Fruits & Vegetables,Ramaswamy-Tata,3.0,0.0,0.0,152.0,3.0,74.0,149.0
2023-08 2주차,2023,8,2,11422,Potatoes,Fruits & Vegetables,Ramaswamy-Tata,7.0,0.0,4.0,159.0,3.0,78.0,156.0
2023-08 3주차,2023,8,3,11422,Potatoes,Fruits & Vegetables,Ramaswamy-Tata,11.0,0.0,4.0,170.0,3.0,82.0,167.0
2023-08 4주차,2023,8,4,11422,Potatoes,Fruits & Vegetables,Ramaswamy-Tata,9.0,1.0,2.0,179.0,4.0,84.0,175.0
2023-08 5주차,2023,8,5,11422,Potatoes,Fruits & Vegetables,Ramaswamy-Tata,0.0,0.0,2.0,179.0,4.0,86.0,175.0
2023-09 1주차,2023,9,1,11422,Potatoes,Fruits & Vegetables,Ramaswamy-Tata,4.0,0.0,6.0,183.0,4.0,92.0,179.0
2023-09 2주차,2023,9,2,11422,Potatoes,Fruits & Vegetables,Ramaswamy-Tata,10.0,0.0,0.0,193.0,4.0,92.0,189.0
2023-09 3주차,2023,9,3,11422,Potatoes,Fruits & Vegetables,Ramaswamy-Tata,3.0,0.0,8.0,196.0,4.0,100.0,192.0
2023-09 4주차,2023,9,4,11422,Potatoes,Fruits & Vegetables,Ramaswamy-Tata,8.0,1.0,0.0,204.0,5.0,100.0,199.0
2023-09 5주차,2023,9,5,11422,Potatoes,Fruits & Vegetables,Ramaswamy-Tata,0.0,0.0,2.0,204.0,5.0,102.0,199.0
2023-10 1주차,2023,10,1,11422,Potatoes,Fruits & Vegetables,Ramaswamy-Tata,7.0,0.0,2.0,211.0,5.0,104.0,206.0
2023-10 2주차,2023,10,2,11422,Potatoes,Fruits & Vegetables,Ramaswamy-Tata,18.0,0.0,4.0,229.0,5.0,108.0,224.0
2023-10 3주차,2023,10,3,11422,Potatoes,Fruits & Vegetables,Ramaswamy-Tata,0.0,3.0,2.0,229.0,8.0,110.0,221.0
2023-10 4주차,2023,10,4,11422,Potatoes,Fruits & Vegetables,Ramaswamy-Tata,4.0,0.0,2.0,233.0,8.0,112.0,225.0
2023-10 5주차,2023,10,5,11422,Potatoes,Fruits & Vegetables,Ramaswamy-Tata,4.0,3.0,0.0,237.0,11.0,112.0,226.0
2023-11 1주차,2023,11,1,11422,Potatoes,Fruits & Vegetables,Ramaswamy-Tata,4.0,0.0,0.0,241.0,11.0,112.0,230.0
2023-11 2주차,2023,11,2,11422,Potatoes,Fruits & Vegetables,Ramaswamy-Tata,3.0,0.0,8.0,244.0,11.0,120.0,233.0
2023-11 3주차,2023,11,3,11422,Potatoes,Fruits & Vegetables,Ramaswamy-Tata,9.0,1.0,6.0,253.0,12.0,126.0,241.0
2023-11 4주차,2023,11,4,11422,Potatoes,Fruits & Vegetables,Ramaswamy-Tata,10.0,0.0,2.0,263.0,12.0,128.0,251.0
2023-11 5주차,2023,11,5,11422,Potatoes,Fruits & Vegetables,Ramaswamy-Tata,1.0,0.0,2.0,264.0,12.0,130.0,252.0
2023-12 1주차,2023,12,1,11422,Potatoes,Fruits & Vegetables,Ramaswamy-Tata,8.0,0.0,2.0,272.0,12.0,132.0,260.0
2023-12 2주차,2023,12,2,11422,Potatoes,Fruits & Vegetables,Ramaswamy-Tata,3.0,1.0,4.0,275.0,13.0,136.0,262.0
2023-12 3주차,2023,12,3,11422,Potatoes,Fruits & Vegetables,Ramaswamy-Tata,7.0,2.0,2.0,282.0,15.0,138.0,267.0
2023-12 4주차,2023,12,4,11422,Potatoes,Fruits & Vegetables,Ramaswamy-Tata,7.0,0.0,4.0,289.0,15.0,142.0,274.0
2023-12 5주차,2023,12,5,11422,Potatoes,Fruits & Vegetables,Ramaswamy-Tata,1.0,0.0,2.0,290.0,15.0,144.0,275.0
2024-01 1주차,2024,1,1,11422,Potatoes,Fruits & Vegetables,Ramaswamy-Tata,10.0,0.0,2.0,300.0,15.0,146.0,285.0
2024-01 2주차,2024,1,2,11422,Potatoes,Fruits & Vegetables,Ramaswamy-Tata,3.0,0.0,2.0,303.0,15.0,148.0,288.0
2024-01 3주차,2024,1,3,11422,Potatoes,Fruits & Vegetables,Ramaswamy-Tata,3.0,0.0,4.0,306.0,15.0,152.0,291.0
2024-01 4주차,2024,1,4,11422,Potatoes,Fruits & Vegetables,Ramaswamy-Tata,0.0,2.0,0.0,306.0,17.0,152.0,289.0
2024-01 5주차,2024,1,5,11422,Potatoes,Fruits & Vegetables,Ramaswamy-Tata,0.0,0.0,0.0,306.0,17.0,152.0,289.0
2024-02 1주차,2024,2,1,11422,Potatoes,Fruits & Vegetables,Ramaswamy-Tata,6.0,0.0,0.0,312.0,17.0,152.0,295.0
2024-02 2주차,2024,2,2,11422,Potatoes,Fruits & Vegetables,Ramaswamy-Tata,6.0,0.0,2.0,318.0,17.0,154.0,301.0
2024-02 3주차,2024,2,3,11422,Potatoes,Fruits & Vegetables,Ramaswamy-Tata,6.0,0.0,0.0,324.0,17.0,154.0,307.0
2024-02 4주차,2024,2,4,11422,Potatoes,Fruits & Vegetables,Ramaswamy-Tata,6.0,0.0,6.0,330.0,17.0,160.0,313.0
2024-02 5주차,2024,2,5,11422,Potatoes,Fruits & Vegetables,Ramaswamy-Tata,0.0,0.0,0.0,330.0,17.0,160.0,313.0
2024-03 1주차,2024,3,1,11422,Potatoes,Fruits & Vegetables,Ramaswamy-Tata,7.0,0.0,8.0,337.0,17.0,168.0,320.0
2024-03 2주차,2024,3,2,11422,Potatoes,Fruits & Vegetables,Ramaswamy-Tata,0.0,2.0,2.0,337.0,19.0,170.0,318.0
2024-03 3주차,2024,3,3,11422,Potatoes,Fruits & Vegetables,Ramaswamy-Tata,14.0,0.0,2.0,351.0,19.0,172.0,332.0
2024-03 4주차,2024,3,4,11422,Potatoes,Fruits & Vegetables,Ramaswamy-Tata,0.0,0.0,2.0,351.0,19.0,174.0,332.0
2024-03 5주차,2024,3,5,11422,Potatoes,Fruits & Vegetables,Ramaswamy-Tata,3.0,0.0,2.0,354.0,19.0,176.0,335.0
2024-04 1주차,2024,4,1,11422,Potatoes,Fruits & Vegetables,Ramaswamy-Tata,0.0,0.0,2.0,354.0,19.0,178.0,335.0
2024-04 2주차,2024,4,2,11422,Potatoes,Fruits & Vegetables,Ramaswamy-Tata,6.0,0.0,4.0,360.0,19.0,182.0,341.0
2024-04 3주차,2024,4,3,11422,Potatoes,Fruits & Vegetables,Ramaswamy-Tata,6.0,0.0,6.0,366.0,19.0,188.0,347.0
2024-04 4주차,2024,4,4,11422,Potatoes,Fruits & Vegetables,Ramaswamy-Tata,4.0,2.0,6.0,370.0,21.0,194.0,349.0
2024-04 5주차,2024,4,5,11422,Potatoes,Fruits & Vegetables,Ramaswamy-Tata,0.0,0.0,0.0,370.0,21.0,194.0,349.0
2024-05 1주차,2024,5,1,11422,Potatoes,Fruits & Vegetables,Ramaswamy-Tata,4.0,0.0,2.0,374.0,21.0,196.0,353.0
2024-05 2주차,2024,5,2,11422,Potatoes,Fruits & Vegetables,Ramaswamy-Tata,3.0,0.0,2.0,377.0,21.0,198.0,356.0
2024-05 3주차,2024,5,3,11422,Potatoes,Fruits & Vegetables,Ramaswamy-Tata,0.0,0.0,0.0,377.0,21.0,198.0,356.0
2024-05 4주차,2024,5,4,11422,Potatoes,Fruits & Vegetables,Ramaswamy-Tata,3.0,0.0,2.0,380.0,21.0,200.0,359.0
2024-05 5주차,2024,5,5,11422,Potatoes,Fruits & Vegetables,Ramaswamy-Tata,8.0,0.0,2.0,388.0,21.0,202.0,367.0
2024-06 1주차,2024,6,1,11422,Potatoes,Fruits & Vegetables,Ramaswamy-Tata,3.0,0.0,2.0,391.0,21.0,204.0,370.0
2024-06 2주차,2024,6,2,11422,Potatoes,Fruits & Vegetables,Ramaswamy-Tata,0.0,5.0,6.0,391.0,26.0,210.0,365.0
2024-06 3주차,2024,6,3,11422,Potatoes,Fruits & Vegetables,Ramaswamy-Tata,3.0,0.0,2.0,394.0,26.0,212.0,368.0
2024-06 4주차,2024,6,4,11422,Potatoes,Fruits & Vegetables,Ramaswamy-Tata,4.0,0.0,6.0,398.0,26.0,218.0,372.0
2024-06 5주차,2024,6,5,11422,Potatoes,Fruits & Vegetables,Ramaswamy-Tata,0.0,0.0,2.0,398.0,26.0,220.0,372.0
2024-07 1주차,2024,7,1,11422,Potatoes,Fruits & Vegetables,Ramaswamy-Tata,8.0,0.0,8.0,406.0,26.0,228.0,380.0
2024-07 2주차,2024,7,2,11422,Potatoes,Fruits & Vegetables,Ramaswamy-Tata,7.0,0.0,6.0,413.0,26.0,234.0,387.0
2024-07 3주차,2024,7,3,11422,Potatoes,Fruits & Vegetables,Ramaswamy-Tata,0.0,0.0,8.0,413.0,26.0,242.0,387.0
2024-07 4주차,2024,7,4,11422,Potatoes,Fruits & Vegetables,Ramaswamy-Tata,3.0,0.0,4.0,416.0,26.0,246.0,390.0
2024-07 5주차,2024,7,5,11422,Potatoes,Fruits & Vegetables,Ramaswamy-Tata,3.0,0.0,2.0,419.0,26.0,248.0,393.0
2024-08 1주차,2024,8,1,11422,Potatoes,Fruits & Vegetables,Ramaswamy-Tata,3.0,0.0,6.0,422.0,26.0,254.0,396.0
2024-08 2주차,2024,8,2,11422,Potatoes,Fruits & Vegetables,Ramaswamy-Tata,6.0,0.0,2.0,428.0,26.0,256.0,402.0
2024-08 3주차,2024,8,3,11422,Potatoes,Fruits & Vegetables,Ramaswamy-Tata,3.0,0.0,2.0,431.0,26.0,258.0,405.0
2024-08 4주차,2024,8,4,11422,Potatoes,Fruits & Vegetables,Ramaswamy-Tata,0.0,0.0,2.0,431.0,26.0,260.0,405.0
2024-08 5주차,2024,8,5,11422,Potatoes,Fruits & Vegetables,Ramaswamy-Tata,7.0,0.0,4.0,438.0,26.0,264.0,412.0
2024-09 1주차,2024,9,1,11422,Potatoes,Fruits & Vegetables,Ramaswamy-Tata,0.0,0.0,4.0,438.0,26.0,268.0,412.0
2024-09 2주차,2024,9,2,11422,Potatoes,Fruits & Vegetables,Ramaswamy-Tata,8.0,0.0,4.0,446.0,26.0,272.0,420.0
2024-09 3주차,2024,9,3,11422,Potatoes,Fruits & Vegetables,Ramaswamy-Tata,0.0,0.0,4.0,446.0,26.0,276.0,420.0
2024-09 4주차,2024,9,4,11422,Potatoes,Fruits & Vegetables,Ramaswamy-Tata,6.0,0.0,2.0,452.0,26.0,278.0,426.0
2024-09 5주차,2024,9,5,11422,Potatoes,Fruits & Vegetables,Ramaswamy-Tata,6.0,0.0,2.0,458.0,26.0,280.0,432.0
2024-10 1주차,2024,10,1,11422,Potatoes,Fruits & Vegetables,Ramaswamy-Tata,9.0,1.0,4.0,467.0,27.0,284.0,440.0
