product_id,date,stock_received,damaged_stock,period_key,product_name,category,brand,price,mrp,margin_percentage,shelf_life_days,min_stock_level,max_stock_level
112390,2023-03-01,2,0,2023-03,Toothpaste,Personal Care,"Kibe, Contractor and Randhawa",877.98,1350.74,35.0,365,23,85
859361,2023-03-01,2,0,2023-03,Shampoo,Personal Care,Mitter Group,432.39,665.22,35.0,365,25,77
492958,2023-03-01,1,0,2023-03,Lotion,Personal Care,Acharya PLC,84.2,129.54,35.0,365,26,88
615545,2023-03-01,2,0,2023-03,Soap,Personal Care,Barman Inc,448.16,689.48,35.0,365,20,67
953175,2023-03-01,1,0,2023-03,Baby Food,Baby Care,Sehgal-Nagarajan,225.21,321.73,30.0,365,11,73
120385,2023-03-01,2,0,2023-03,Pet Treats,Pet Care,Dubey-Sarin,597.91,919.86,35.0,365,28,73
373536,2023-03-01,1,0,2023-03,Dog Food,Pet Care,Chauhan-Sabharwal,494.17,760.26,35.0,365,14,64
784673,2023-03-01,2,0,2023-03,Dog Food,Pet Care,Ramanathan Group,491.39,755.98,35.0,365,21,84
26060,2023-03-01,2,0,2023-03,Vitamins,Pharmacy,Shah and Sons,342.94,428.67,20.0,365,25,57
11422,2023-03-01,1,0,2023-03,Potatoes,Fruits & Vegetables,Ramaswamy-Tata,127.16,169.55,25.0,3,20,65
34186,2023-03-01,1,0,2023-03,Mangoes,Fruits & Vegetables,Mandal-Kar,925.65,1234.2,25.0,3,27,74
478531,2023-03-01,1,0,2023-03,Carrots,Fruits & Vegetables,Uppal Group,825.46,1100.61,25.0,3,24,90
397973,2023-03-01,1,0,2023-03,Bananas,Fruits & Vegetables,"Wable, Randhawa and Mutti",728.73,971.64,25.0,3,27,82
217710,2023-03-01,2,0,2023-03,Eggs,Dairy & Breakfast,Rout-Sarna,58.59,73.24,20.0,7,19,53
146840,2023-03-01,2,0,2023-03,Bread,Dairy & Breakfast,"Bains, Deol and Vaidya",786.85,983.56,20.0,7,19,89
500739,2023-03-01,1,0,2023-03,Bread,Dairy & Breakfast,Aggarwal Group,359.98,449.98,20.0,7,18,81
324809,2023-03-01,1,0,2023-03,Bread,Dairy & Breakfast,Sidhu PLC,608.0,760.0,20.0,7,26,76
563740,2023-03-01,1,0,2023-03,Chips,Snacks & Munchies,Mann-Kapadia,96.33,148.2,35.0,90,20,61
540618,2023-03-01,2,0,2023-03,Popcorn,Snacks & Munchies,Golla-Luthra,317.05,487.77,35.0,90,28,87
962591,2023-03-01,1,0,2023-03,Orange Juice,Cold Drinks & Juices,Murthy-Kaul,130.01,185.73,30.0,180,24,74
687218,2023-03-01,1,0,2023-03,Mango Drink,Cold Drinks & Juices,"Sankaran, Pall and Gola",317.82,454.03,30.0,180,22,58
328457,2023-03-01,1,0,2023-03,Mango Drink,Cold Drinks & Juices,Hayre-Shere,858.57,1226.53,30.0,180,12,76
667163,2023-03-01,1,0,2023-03,Orange Juice,Cold Drinks & Juices,Palla LLC,441.2,630.29,30.0,180,25,72
365132,2023-03-01,1,0,2023-03,Instant Noodles,Instant & Frozen Food,Dar-Kumar,229.38,382.3,40.0,180,19,70
969851,2023-03-01,1,0,2023-03,Frozen Vegetables,Instant & Frozen Food,"Kara, Sodhi and Bassi",340.66,567.77,40.0,180,27,64
621677,2023-03-01,2,0,2023-03,Frozen Biryani,Instant & Frozen Food,Sabharwal-Mital,317.8,529.67,40.0,180,15,71
306177,2023-03-01,2,0,2023-03,Frozen Biryani,Instant & Frozen Food,Som Inc,769.24,1282.07,40.0,180,11,54
764014,2023-03-01,1,0,2023-03,Salt,Grocery & Staples,"Grewal, Swamy and Dayal",612.04,720.05,15.0,365,30,100
287070,2023-03-01,1,0,2023-03,Wheat Flour,Grocery & Staples,"Gala, Magar and Rajagopal",443.17,521.38,15.0,365,20,93
679865,2023-03-01,1,0,2023-03,Wheat Flour,Grocery & Staples,Memon-Barad,347.91,409.31,15.0,365,14,85
644847,2023-03-01,1,0,2023-03,Salt,Grocery & Staples,"Jhaveri, Kata and Kapur",622.81,732.72,15.0,365,24,52
36412,2023-03-01,1,0,2023-03,Dish Soap,Household Care,Muni-Shankar,397.68,530.24,25.0,365,27,92
365133,2023-03-01,2,0,2023-03,Dish Soap,Household Care,Hans Inc,915.45,1220.6,25.0,365,25,60
863930,2023-03-01,1,0,2023-03,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",242.57,373.18,35.0,365,26,72
34200,2023-03-01,2,0,2023-03,Lotion,Personal Care,Munshi-Grewal,319.8,492.0,35.0,365,19,75
256051,2023-03-01,1,0,2023-03,Lotion,Personal Care,"Mannan, Naidu and Sama",400.92,616.8,35.0,365,17,100
367391,2023-03-01,2,0,2023-03,Baby Wipes,Baby Care,Talwar and Sons,939.55,1342.21,30.0,365,18,52
433521,2023-03-01,2,0,2023-03,Diapers,Baby Care,Mahal Group,321.33,459.04,30.0,365,27,58
661577,2023-03-01,2,0,2023-03,Cat Food,Pet Care,Majumdar PLC,720.95,1109.15,35.0,365,28,95
564692,2023-03-01,1,0,2023-03,Cat Food,Pet Care,"Krishna, Bail and Dyal",215.65,331.77,35.0,365,25,82
642612,2023-03-01,2,0,2023-03,Pet Treats,Pet Care,Pillay-Ahuja,517.03,795.43,35.0,365,16,57
613942,2023-03-01,1,0,2023-03,Pet Treats,Pet Care,"Dyal, Saraf and Goel",545.0,838.46,35.0,365,28,72
723678,2023-03-01,2,0,2023-03,Dog Food,Pet Care,"Lall, Datta and Swamy",675.46,1039.17,35.0,365,14,97
587645,2023-03-01,2,0,2023-03,Vitamins,Pharmacy,"Sura, Pillay and Mammen",801.81,1002.26,20.0,365,18,90
851978,2023-03-01,2,0,2023-03,Vitamins,Pharmacy,Parsa-Bala,715.72,894.65,20.0,365,28,92
33797,2023-03-01,1,0,2023-03,Pain Reliever,Pharmacy,Gaba LLC,888.12,1110.15,20.0,365,12,51
673058,2023-03-01,2,0,2023-03,Cough Syrup,Pharmacy,Balan-Madan,765.76,957.2,20.0,365,30,94
82484,2023-04-01,1,0,2023-04,Baby Food,Baby Care,Mallick PLC,914.88,1306.97,30.0,365,12,73
284460,2023-04-01,1,0,2023-04,Potatoes,Fruits & Vegetables,"Ramakrishnan, Anand and Khare",505.95,674.6,25.0,3,21,85
435929,2023-04-01,2,0,2023-04,Toilet Cleaner,Household Care,Memon Ltd,856.89,1142.52,25.0,365,13,71
243235,2023-04-01,1,0,2023-04,Cat Food,Pet Care,Batta Inc,109.03,167.74,35.0,365,14,71
39154,2023-04-01,1,0,2023-04,Mangoes,Fruits & Vegetables,"Suresh, Bose and Bajwa",946.86,1262.48,25.0,3,21,84
440875,2023-04-01,1,0,2023-04,Baby Wipes,Baby Care,Loyal Inc,275.03,392.9,30.0,365,15,80
952124,2023-04-01,1,0,2023-04,Onions,Fruits & Vegetables,"Wali, Sood and Bala",127.08,169.44,25.0,3,15,50
462526,2023-04-01,2,0,2023-04,Curd,Dairy & Breakfast,Pau and Sons,449.97,562.46,20.0,7,25,69
704868,2023-04-01,1,0,2023-04,Detergent,Household Care,"Parikh, Oak and Kara",193.46,257.95,25.0,365,24,58
707935,2023-04-01,1,0,2023-04,Cat Food,Pet Care,"Anne, Mammen and Khatri",820.9,1262.92,35.0,365,30,97
677169,2023-04-01,2,0,2023-04,Cough Syrup,Pharmacy,Char-Divan,261.03,326.29,20.0,365,12,77
555121,2023-04-01,2,0,2023-04,Carrots,Fruits & Vegetables,"Subramanian, Chaudhuri and Dora",354.91,473.21,25.0,3,30,67
818522,2023-04-01,2,0,2023-04,Cheese,Dairy & Breakfast,Hora-Roy,96.09,120.11,20.0,7,12,90
306177,2023-04-01,2,0,2023-04,Frozen Biryani,Instant & Frozen Food,Som Inc,769.24,1282.07,40.0,180,11,54
891833,2023-04-01,2,0,2023-04,Curd,Dairy & Breakfast,Mani PLC,493.19,616.49,20.0,7,11,69
300159,2023-04-01,1,0,2023-04,Cola,Cold Drinks & Juices,"Basu, Rout and Mistry",44.35,63.36,30.0,180,20,93
461804,2023-04-01,1,0,2023-04,Sugar,Grocery & Staples,"Ghose, Ben and Divan",310.69,365.52,15.0,365,15,97
91670,2023-04-01,1,0,2023-04,Dish Soap,Household Care,Barman-Ahluwalia,439.24,585.65,25.0,365,27,88
366066,2023-04-01,1,0,2023-04,Soap,Personal Care,Mandal LLC,918.58,1413.2,35.0,365,16,52
642612,2023-04-01,2,0,2023-04,Pet Treats,Pet Care,Pillay-Ahuja,517.03,795.43,35.0,365,16,57
784673,2023-04-01,1,0,2023-04,Dog Food,Pet Care,Ramanathan Group,491.39,755.98,35.0,365,21,84
798639,2023-04-01,1,0,2023-04,Eggs,Dairy & Breakfast,Subramaniam LLC,211.25,264.06,20.0,7,12,78
659290,2023-04-01,2,0,2023-04,Cheese,Dairy & Breakfast,Kapadia-D’Alia,319.34,399.17,20.0,7,18,66
587420,2023-04-01,1,0,2023-04,Cookies,Snacks & Munchies,Raj and Sons,357.42,549.88,35.0,90,22,50
228286,2023-04-01,2,0,2023-04,Cola,Cold Drinks & Juices,Bhattacharyya PLC,179.08,255.83,30.0,180,26,79
969851,2023-04-01,2,0,2023-04,Frozen Vegetables,Instant & Frozen Food,"Kara, Sodhi and Bassi",340.66,567.77,40.0,180,27,64
187399,2023-04-01,1,0,2023-04,Frozen Pizza,Instant & Frozen Food,Chauhan Inc,53.49,89.15,40.0,180,14,73
272170,2023-04-01,1,0,2023-04,Ice Cream,Instant & Frozen Food,Purohit Group,140.8,234.67,40.0,180,10,92
760684,2023-04-01,1,0,2023-04,Rice,Grocery & Staples,Kanda-Gupta,71.6,84.24,15.0,365,14,64
697683,2023-04-01,1,0,2023-04,Toilet Cleaner,Household Care,"Murty, Varghese and Saxena",123.74,164.99,25.0,365,14,82
953175,2023-04-01,1,0,2023-04,Baby Food,Baby Care,Sehgal-Nagarajan,225.21,321.73,30.0,365,11,73
57405,2023-04-01,1,0,2023-04,Baby Food,Baby Care,Srinivas PLC,607.67,868.1,30.0,365,21,64
564692,2023-04-01,2,0,2023-04,Cat Food,Pet Care,"Krishna, Bail and Dyal",215.65,331.77,35.0,365,25,82
679284,2023-04-01,1,0,2023-04,Cough Syrup,Pharmacy,Pant LLC,877.89,1097.36,20.0,365,28,95
473929,2023-04-01,1,0,2023-04,Carrots,Fruits & Vegetables,"Bhardwaj, Bhatia and Deshmukh",440.19,586.92,25.0,3,19,70
833557,2023-04-01,2,0,2023-04,Cereal,Dairy & Breakfast,"Gole, Chand and Dada",422.87,528.59,20.0,7,27,69
949818,2023-04-01,2,0,2023-04,Biscuits,Snacks & Munchies,Yohannan Inc,483.05,743.15,35.0,90,21,76
540618,2023-04-01,1,0,2023-04,Popcorn,Snacks & Munchies,Golla-Luthra,317.05,487.77,35.0,90,28,87
901144,2023-04-01,1,0,2023-04,Sugar,Grocery & Staples,Deo-Kamdar,340.36,400.42,15.0,365,12,71
604184,2023-04-01,1,0,2023-04,Toilet Cleaner,Household Care,"Gaba, Sodhi and Choudhary",397.55,530.07,25.0,365,24,84
851978,2023-04-01,1,0,2023-04,Vitamins,Pharmacy,Parsa-Bala,715.72,894.65,20.0,365,28,92
690565,2023-04-01,2,0,2023-04,Cookies,Snacks & Munchies,"Roy, Seth and Patla",951.27,1463.49,35.0,90,15,56
361361,2023-04-01,1,0,2023-04,Biscuits,Snacks & Munchies,"Kunda, Dave and Sahni",826.21,1271.09,35.0,90,20,64
658389,2023-04-01,1,0,2023-04,Popcorn,Snacks & Munchies,"Chanda, Som and Vohra",152.55,234.69,35.0,90,22,68
561860,2023-04-01,1,0,2023-04,Orange Juice,Cold Drinks & Juices,Gupta Ltd,874.78,1249.69,30.0,180,21,90
354409,2023-04-01,2,0,2023-04,Pulses,Grocery & Staples,Bose-Pandit,325.08,382.45,15.0,365,24,60
317242,2023-04-01,1,0,2023-04,Pulses,Grocery & Staples,Rastogi Group,198.15,233.12,15.0,365,22,63
51036,2023-04-01,2,0,2023-04,Baby Food,Baby Care,Karnik PLC,931.61,1330.87,30.0,365,12,86
799952,2023-04-01,2,0,2023-04,Cheese,Dairy & Breakfast,Padmanabhan-Virk,922.64,1153.3,20.0,7,13,66
677542,2023-04-01,1,0,2023-04,Toilet Cleaner,Household Care,Thaman-Lanka,212.61,283.48,25.0,365,10,52
124290,2023-04-01,1,0,2023-04,Lotion,Personal Care,Sachdev Group,39.65,61.0,35.0,365,23,71
927651,2023-04-01,1,0,2023-04,Baby Wipes,Baby Care,Narula Group,426.72,609.6,30.0,365,15,60
706112,2023-04-01,2,0,2023-04,Vitamins,Pharmacy,"Magar, Gara and Garg",478.79,598.49,20.0,365,12,77
587645,2023-04-01,1,0,2023-04,Vitamins,Pharmacy,"Sura, Pillay and Mammen",801.81,1002.26,20.0,365,18,90
137909,2023-04-01,2,0,2023-04,Cough Syrup,Pharmacy,Dalal PLC,864.3,1080.37,20.0,365,23,65
673058,2023-04-01,1,0,2023-04,Cough Syrup,Pharmacy,Balan-Madan,765.76,957.2,20.0,365,30,94
114414,2023-04-01,2,0,2023-04,Vitamins,Pharmacy,Kara-Golla,832.06,1040.07,20.0,365,26,66
818990,2023-04-01,1,0,2023-04,Tomatoes,Fruits & Vegetables,Dugar Group,163.55,218.07,25.0,3,22,92
487065,2023-04-01,1,0,2023-04,Chips,Snacks & Munchies,Kadakia-Yadav,374.68,576.43,35.0,90,27,87
319388,2023-04-01,2,0,2023-04,Orange Juice,Cold Drinks & Juices,D’Alia-Dey,657.8,939.71,30.0,180,26,56
954722,2023-04-01,2,0,2023-04,Ice Cream,Instant & Frozen Food,Mohan-Virk,616.45,1027.42,40.0,180,11,58
490939,2023-04-01,1,0,2023-04,Lotion,Personal Care,"Roy, Barad and De",80.25,123.46,35.0,365,12,67
367391,2023-04-01,1,0,2023-04,Baby Wipes,Baby Care,Talwar and Sons,939.55,1342.21,30.0,365,18,52
930284,2023-04-01,1,0,2023-04,Baby Food,Baby Care,"Garg, Saraf and Dutta",189.47,270.67,30.0,365,20,58
432617,2023-04-01,1,0,2023-04,Baby Wipes,Baby Care,Dora-Pillai,863.18,1233.11,30.0,365,17,97
942001,2023-04-01,1,0,2023-04,Cat Food,Pet Care,Acharya Ltd,671.55,1033.15,35.0,365,20,84
771228,2023-04-01,1,0,2023-04,Pet Treats,Pet Care,Raja and Sons,83.18,127.97,35.0,365,25,73
799459,2023-04-01,1,0,2023-04,Vitamins,Pharmacy,"Garg, Kari and Kapur",852.02,1065.02,20.0,365,29,66
217710,2023-04-01,2,0,2023-04,Eggs,Dairy & Breakfast,Rout-Sarna,58.59,73.24,20.0,7,19,53
313754,2023-04-01,1,0,2023-04,Biscuits,Snacks & Munchies,"Swaminathan, Mahal and Dara",136.6,210.15,35.0,90,25,67
623234,2023-04-01,2,0,2023-04,Frozen Biryani,Instant & Frozen Food,Chakrabarti-Batra,329.79,549.65,40.0,180,13,72
903336,2023-04-01,1,0,2023-04,Pulses,Grocery & Staples,"Vaidya, Amble and Palla",551.88,649.27,15.0,365,14,60
144124,2023-04-01,1,0,2023-04,Detergent,Household Care,Lalla-Srinivasan,162.67,216.89,25.0,365,11,82
767398,2023-04-01,2,0,2023-04,Dish Soap,Household Care,"Arya, Sundaram and Pingle",22.14,29.52,25.0,365,15,57
4452,2023-04-01,1,0,2023-04,Baby Wipes,Baby Care,Morar-Mistry,169.88,242.69,30.0,365,27,100
373536,2023-04-01,1,0,2023-04,Dog Food,Pet Care,Chauhan-Sabharwal,494.17,760.26,35.0,365,14,64
256783,2023-04-01,1,0,2023-04,Pet Treats,Pet Care,"Basu, Thakur and Rege",906.54,1394.68,35.0,365,16,98
264803,2023-04-01,2,0,2023-04,Vitamins,Pharmacy,Gole-Doshi,995.98,1244.97,20.0,365,17,69
500739,2023-04-01,1,0,2023-04,Bread,Dairy & Breakfast,Aggarwal Group,359.98,449.98,20.0,7,18,81
291238,2023-04-01,1,0,2023-04,Chocolates,Snacks & Munchies,"Sinha, Pau and Chhabra",746.03,1147.74,35.0,90,16,68
667163,2023-04-01,1,0,2023-04,Orange Juice,Cold Drinks & Juices,Palla LLC,441.2,630.29,30.0,180,25,72
890232,2023-04-01,1,0,2023-04,Mango Drink,Cold Drinks & Juices,Jha Group,432.0,617.14,30.0,180,20,91
807452,2023-04-01,2,0,2023-04,Pulses,Grocery & Staples,Naik Ltd,144.19,169.64,15.0,365,27,61
336847,2023-04-01,2,0,2023-04,Toilet Cleaner,Household Care,"Dayal, Mammen and More",936.98,1249.31,25.0,365,17,55
589812,2023-04-01,1,0,2023-04,Detergent,Household Care,Bir PLC,163.03,217.37,25.0,365,22,52
647462,2023-04-01,1,0,2023-04,Lotion,Personal Care,"Balan, Samra and Sekhon",326.42,502.18,35.0,365,22,64
672059,2023-04-01,1,0,2023-04,Toothpaste,Personal Care,Kaur-Gola,672.73,1034.97,35.0,365,25,81
820973,2023-04-01,2,0,2023-04,Baby Wipes,Baby Care,Lall LLC,114.52,163.6,30.0,365,29,56
757274,2023-04-01,1,0,2023-04,Pet Treats,Pet Care,"Minhas, Kapoor and Sethi",98.32,151.26,35.0,365,27,95
679321,2023-04-01,1,0,2023-04,Cola,Cold Drinks & Juices,Khurana-Dewan,738.46,1054.94,30.0,180,20,68
118820,2023-04-01,1,0,2023-04,Iced Tea,Cold Drinks & Juices,"Warrior, Ravel and Amble",12.32,17.6,30.0,180,12,61
365132,2023-04-01,2,0,2023-04,Instant Noodles,Instant & Frozen Food,Dar-Kumar,229.38,382.3,40.0,180,19,70
287070,2023-04-01,1,0,2023-04,Wheat Flour,Grocery & Staples,"Gala, Magar and Rajagopal",443.17,521.38,15.0,365,20,93
820541,2023-04-01,1,0,2023-04,Toilet Cleaner,Household Care,"Borde, Peri and Upadhyay",576.22,768.29,25.0,365,19,71
112390,2023-04-01,2,0,2023-04,Toothpaste,Personal Care,"Kibe, Contractor and Randhawa",877.98,1350.74,35.0,365,23,85
913428,2023-04-01,1,0,2023-04,Pet Treats,Pet Care,Narayanan-Kumar,392.22,603.42,35.0,365,30,98
77308,2023-04-01,2,0,2023-04,Onions,Fruits & Vegetables,Ratta-Sagar,223.27,297.69,25.0,3,29,91
397973,2023-04-01,1,0,2023-04,Bananas,Fruits & Vegetables,"Wable, Randhawa and Mutti",728.73,971.64,25.0,3,27,82
171602,2023-04-01,1,0,2023-04,Cola,Cold Drinks & Juices,Pal-Sehgal,883.44,1262.06,30.0,180,28,58
621677,2023-04-01,1,0,2023-04,Frozen Biryani,Instant & Frozen Food,Sabharwal-Mital,317.8,529.67,40.0,180,15,71
692985,2023-04-01,2,0,2023-04,Pulses,Grocery & Staples,"Wable, Sankaran and Hari",197.39,232.22,15.0,365,30,86
365133,2023-04-01,1,0,2023-04,Dish Soap,Household Care,Hans Inc,915.45,1220.6,25.0,365,25,60
473647,2023-04-01,1,0,2023-04,Toothpaste,Personal Care,Ben-Ravi,43.05,66.23,35.0,365,18,82
859361,2023-04-01,2,0,2023-04,Shampoo,Personal Care,Mitter Group,432.39,665.22,35.0,365,25,77
784827,2023-04-01,2,0,2023-04,Baby Wipes,Baby Care,Balakrishnan Ltd,274.25,391.79,30.0,365,26,77
433521,2023-04-01,2,0,2023-04,Diapers,Baby Care,Mahal Group,321.33,459.04,30.0,365,27,58
525531,2023-04-01,1,0,2023-04,Dog Food,Pet Care,Sandal PLC,831.1,1278.62,35.0,365,28,65
557908,2023-04-01,1,0,2023-04,Vitamins,Pharmacy,Sundaram Inc,942.37,1177.96,20.0,365,14,53
154179,2023-04-01,1,0,2023-04,Pain Reliever,Pharmacy,"Barad, Devi and Andra",582.87,728.59,20.0,365,10,59
871592,2023-04-01,1,0,2023-04,Carrots,Fruits & Vegetables,"Shankar, Nadkarni and Kumer",870.29,1160.39,25.0,3,25,50
552883,2023-04-01,2,0,2023-04,Potatoes,Fruits & Vegetables,"Balan, Patel and Mall",888.16,1184.21,25.0,3,18,94
337168,2023-04-01,1,0,2023-04,Eggs,Dairy & Breakfast,Dasgupta PLC,545.49,681.86,20.0,7,25,98
962591,2023-04-01,1,0,2023-04,Orange Juice,Cold Drinks & Juices,Murthy-Kaul,130.01,185.73,30.0,180,24,74
611575,2023-04-01,1,0,2023-04,Frozen Pizza,Instant & Frozen Food,"Bhat, Nigam and Hayer",482.06,803.43,40.0,180,25,87
684939,2023-04-01,1,0,2023-04,Lotion,Personal Care,"Sibal, Bhatnagar and Rajan",727.95,1119.92,35.0,365,22,50
219598,2023-04-01,1,0,2023-04,Shampoo,Personal Care,Arora-Magar,367.08,564.74,35.0,365,28,83
120385,2023-04-01,2,0,2023-04,Pet Treats,Pet Care,Dubey-Sarin,597.91,919.86,35.0,365,28,73
723678,2023-04-01,1,0,2023-04,Dog Food,Pet Care,"Lall, Datta and Swamy",675.46,1039.17,35.0,365,14,97
669378,2023-04-01,2,0,2023-04,Potatoes,Fruits & Vegetables,Chadha and Sons,212.14,282.85,25.0,3,23,70
516376,2023-04-01,2,0,2023-04,Onions,Fruits & Vegetables,Agarwal-Dhar,877.43,1169.91,25.0,3,21,71
714999,2023-04-01,2,0,2023-04,Bread,Dairy & Breakfast,Kala Group,882.51,1103.14,20.0,7,27,81
578097,2023-04-01,1,0,2023-04,Nuts,Snacks & Munchies,Jha Group,267.61,411.71,35.0,90,22,75
762527,2023-04-01,2,0,2023-04,Biscuits,Snacks & Munchies,"Chad, Yohannan and Chopra",690.08,1061.66,35.0,90,23,71
832348,2023-04-01,2,0,2023-04,Biscuits,Snacks & Munchies,Jani-Ram,831.43,1279.12,35.0,90,10,79
687218,2023-04-01,1,0,2023-04,Mango Drink,Cold Drinks & Juices,"Sankaran, Pall and Gola",317.82,454.03,30.0,180,22,58
34200,2023-04-01,2,0,2023-04,Lotion,Personal Care,Munshi-Grewal,319.8,492.0,35.0,365,19,75
753354,2023-04-01,1,0,2023-04,Shampoo,Personal Care,Sant-Mahajan,423.56,651.63,35.0,365,20,52
153019,2023-04-01,2,0,2023-04,Onions,Fruits & Vegetables,Aurora LLC,947.95,1263.93,25.0,3,13,88
14145,2023-04-01,1,0,2023-04,Spinach,Fruits & Vegetables,"Thakur, Shah and Pingle",630.84,841.12,25.0,3,14,53
542300,2023-04-01,1,0,2023-04,Popcorn,Snacks & Munchies,Gulati-Tandon,255.35,392.85,35.0,90,11,66
532965,2023-04-01,2,0,2023-04,Frozen Pizza,Instant & Frozen Food,Sachdev Inc,307.23,512.05,40.0,180,20,94
451933,2023-04-01,1,0,2023-04,Wheat Flour,Grocery & Staples,Nadig Ltd,568.94,669.34,15.0,365,28,98
36412,2023-04-01,1,0,2023-04,Dish Soap,Household Care,Muni-Shankar,397.68,530.24,25.0,365,27,92
799688,2023-04-01,1,0,2023-04,Lotion,Personal Care,Arora LLC,309.62,476.34,35.0,365,22,90
449106,2023-04-01,1,0,2023-04,Soap,Personal Care,"Shere, Thakur and Naik",48.55,74.69,35.0,365,30,95
615545,2023-04-01,2,0,2023-04,Soap,Personal Care,Barman Inc,448.16,689.48,35.0,365,20,67
33797,2023-04-01,1,0,2023-04,Pain Reliever,Pharmacy,Gaba LLC,888.12,1110.15,20.0,365,12,51
123983,2023-04-01,1,0,2023-04,Cough Syrup,Pharmacy,Kurian-Chhabra,785.67,982.09,20.0,365,25,72
11422,2023-04-01,1,0,2023-04,Potatoes,Fruits & Vegetables,Ramaswamy-Tata,127.16,169.55,25.0,3,20,65
34186,2023-04-01,2,0,2023-04,Mangoes,Fruits & Vegetables,Mandal-Kar,925.65,1234.2,25.0,3,27,74
602241,2023-04-01,1,0,2023-04,Nuts,Snacks & Munchies,Bahl-Pau,976.55,1502.38,35.0,90,12,75
107548,2023-04-01,1,0,2023-04,Cola,Cold Drinks & Juices,"Bhandari, Bhasin and Palan",891.6,1273.71,30.0,180,27,53
606256,2023-04-01,1,0,2023-04,Frozen Biryani,Instant & Frozen Food,Agate Ltd,369.28,615.47,40.0,180,16,57
764014,2023-04-01,1,0,2023-04,Salt,Grocery & Staples,"Grewal, Swamy and Dayal",612.04,720.05,15.0,365,30,100
490602,2023-04-01,1,0,2023-04,Sugar,Grocery & Staples,Raghavan Inc,549.47,646.44,15.0,365,20,71
739448,2023-04-01,1,0,2023-04,Dish Soap,Household Care,Mand-Choudhry,755.66,1007.55,25.0,365,24,79
140154,2023-04-01,2,0,2023-04,Shampoo,Personal Care,Malhotra LLC,171.2,263.38,35.0,365,24,59
970529,2023-04-01,1,0,2023-04,Diapers,Baby Care,"Kurian, Patla and Sanghvi",827.44,1182.06,30.0,365,19,84
760828,2023-04-01,1,0,2023-04,Pet Treats,Pet Care,"Khurana, Khosla and Yohannan",563.45,866.85,35.0,365,23,93
566052,2023-04-01,1,0,2023-04,Pain Reliever,Pharmacy,"Apte, Soman and Raju",87.3,109.12,20.0,365,14,53
324809,2023-04-01,2,0,2023-04,Bread,Dairy & Breakfast,Sidhu PLC,608.0,760.0,20.0,7,26,76
491314,2023-04-01,1,0,2023-04,Ice Cream,Instant & Frozen Food,Banerjee Inc,973.44,1622.4,40.0,180,11,71
652118,2023-04-01,2,0,2023-04,Frozen Biryani,Instant & Frozen Food,Agate and Sons,22.04,36.73,40.0,180,19,55
968887,2023-04-01,1,0,2023-04,Dish Soap,Household Care,Keer-Gill,40.7,54.27,25.0,365,18,92
585299,2023-04-01,1,0,2023-04,Pet Treats,Pet Care,"Sharma, Chandra and Prashad",799.46,1229.94,35.0,365,13,50
661577,2023-04-01,1,0,2023-04,Cat Food,Pet Care,Majumdar PLC,720.95,1109.15,35.0,365,28,95
444361,2023-04-01,1,0,2023-04,Pain Reliever,Pharmacy,"Prakash, Bawa and Kale",822.63,1028.29,20.0,365,20,71
812607,2023-04-01,2,0,2023-04,Potatoes,Fruits & Vegetables,Rege Group,416.65,555.53,25.0,3,11,63
847349,2023-04-01,1,0,2023-04,Potatoes,Fruits & Vegetables,Chhabra-Agrawal,781.08,1041.44,25.0,3,26,69
654297,2023-04-01,2,0,2023-04,Potatoes,Fruits & Vegetables,Chandran-Dass,13.25,17.67,25.0,3,20,86
60619,2023-04-01,2,0,2023-04,Iced Tea,Cold Drinks & Juices,Bhasin LLC,726.41,1037.73,30.0,180,10,97
681063,2023-04-01,1,0,2023-04,Mango Drink,Cold Drinks & Juices,Dass and Sons,321.28,458.97,30.0,180,20,91
712003,2023-04-01,1,0,2023-04,Cola,Cold Drinks & Juices,"Karan, Bandi and Acharya",671.68,959.54,30.0,180,30,54
962054,2023-04-01,1,0,2023-04,Orange Juice,Cold Drinks & Juices,Toor-Nagar,16.86,24.09,30.0,180,11,74
552496,2023-04-01,1,0,2023-04,Dish Soap,Household Care,Dhar PLC,508.0,677.33,25.0,365,17,59
863930,2023-04-01,2,0,2023-04,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",242.57,373.18,35.0,365,26,72
6405,2023-04-01,1,0,2023-04,Baby Food,Baby Care,Kashyap-Reddy,236.51,337.87,30.0,365,11,81
537274,2023-04-01,1,0,2023-04,Pet Treats,Pet Care,Lal-Chauhan,702.71,1081.09,35.0,365,17,67
70969,2023-04-01,2,0,2023-04,Carrots,Fruits & Vegetables,Mohan Group,631.7,842.27,25.0,3,25,96
888807,2023-04-01,2,0,2023-04,Bread,Dairy & Breakfast,Arya Group,230.58,288.23,20.0,7,13,91
41853,2023-04-01,1,0,2023-04,Curd,Dairy & Breakfast,Handa PLC,910.44,1138.05,20.0,7,14,92
500633,2023-04-01,2,0,2023-04,Cereal,Dairy & Breakfast,Trivedi-Ahluwalia,154.5,193.12,20.0,7,24,87
183929,2023-04-01,2,0,2023-04,Bread,Dairy & Breakfast,"Nagi, Sampath and Khurana",738.74,923.42,20.0,7,20,73
654623,2023-04-01,1,0,2023-04,Chips,Snacks & Munchies,Pradhan and Sons,422.14,649.45,35.0,90,18,76
